Temperature_C,Pressure_P,Message Number
26.85,97568.92,9734
26.85,97570.52,9735
26.86,97575.08,9736
26.87,97572.53,9737
26.87,97574.73,9738
26.87,97574.95,9739
26.86,97576.81,9740
26.86,97574.98,9741
26.85,97575.45,9742
26.84,97577.19,9743
26.85,97577.96,9744
26.86,97575.23,9745
26.87,97573.73,9746
26.87,97576.5,9747
26.88,97576.31,9748
26.89,97577.05,9749
26.89,97576.13,9750
26.9,97577.5,9751
26.86,97580.91,9752
26.84,97579.51,9753
26.85,97577.86,9754
26.85,97578.13,9755
26.85,97577.86,9756
26.86,97580.87,9757
26.82,97581.34,9758
26.83,97578.78,9759
26.84,97580.5,9760
26.84,97580.99,9761
26.84,97581.86,9762
26.85,97584.48,9763
26.86,97584.68,9764
26.87,97585.58,9765
26.83,97585.77,9766
26.77,97583.61,9767
26.74,97582.88,9768
26.76,97583.33,9769
26.79,97582.66,9770
26.81,97585.94,9771
26.83,97591.33,9772
26.83,97589.08,9773
26.84,97589.66,9774
26.85,97587.07,9775
26.84,97584.97,9776
26.82,97589.55,9777
26.81,97586.39,9778
26.79,97586.79,9779
26.81,97586.23,9780
26.81,97586.14,9781
26.82,97587.73,9782
26.82,97589.13,9783
26.83,97589.67,9784
26.82,97588.39,9785
26.8,97586.98,9786
26.8,97589.3,9787
26.78,97588.27,9788
26.76,97590.73,9789
26.77,97583.18,9790
26.78,97585.3,9791
26.78,97585.95,9792
26.79,97593.78,9793
26.79,97597.05,9794
26.8,97596.13,9795
26.81,97595.54,9796
26.81,97594.8,9797
26.81,97591.48,9798
26.81,97593.02,9799
26.81,97593.89,9800
26.81,97593.64,9801
26.8,97592.66,9802
26.81,97591.7,9803
26.76,97593.88,9804
26.67,97592.28,9805
26.64,97594.71,9806
26.61,97595.78,9807
26.6,97595.78,9808
26.6,97590.77,9809
26.62,97595.97,9810
26.62,97595.25,9811
26.63,97593.53,9812
26.64,97594.19,9813
26.64,97596.95,9814
26.64,97595.17,9815
26.62,97592.73,9816
26.62,97594.71,9817
26.58,97594.53,9818
26.57,97594.67,9819
26.57,97594.59,9820
26.56,97596.08,9821
26.56,97594.43,9822
26.56,97595.08,9823
26.56,97594.7,9824
26.55,97593.01,9825
26.55,97593.23,9826
26.53,97591.91,9827
26.53,97593.41,9828
26.54,97596.38,9829
26.55,97595.88,9830
26.51,97600.32,9831
26.5,97586.39,9832
26.45,97587.38,9833
26.45,97593.19,9834
26.45,97594.76,9835
26.46,97594.62,9836
26.46,97597.51,9837
26.33,97592.1,9838
26.25,97595.41,9839
26.26,97595.89,9840
26.3,97598.94,9841
26.33,97602.86,9842
26.33,97602.7,9843
26.08,97605,9844
26.1,97604.37,9845
26.14,97604.38,9846
26.14,97604.5,9847
26.16,97605.17,9848
26.16,97604.68,9849
26.18,97605.39,9850
26.16,97600.09,9851
26.18,97596.95,9852
26.21,97603.41,9853
26.22,97609.52,9854
26.23,97608.38,9855
26.23,97608.29,9856
26.23,97608.67,9857
26.23,97608.63,9858
26.24,97608.77,9859
26.24,97609.63,9860
26.25,97613.59,9861
26.26,97613.7,9862
26.27,97616.48,9863
26.29,97616.59,9864
26.28,97610.4,9865
26.28,97620.53,9866
26.26,97618.59,9867
26.27,97619.43,9868
26.27,97620.3,9869
26.25,97620,9870
26.24,97623.27,9871
26.07,97623.63,9872
26,97622.63,9873
26.02,97626.58,9874
26.07,97622.8,9875
26.09,97623.42,9876
26.1,97622.09,9877
26.11,97623.27,9878
26.12,97621.27,9879
26.13,97620.2,9880
26.13,97617.96,9881
26.14,97620.28,9882
26.12,97622.77,9883
26.11,97621.94,9884
26.07,97627.42,9885
25.93,97627.99,9886
25.87,97624.95,9887
25.91,97624.91,9888
25.93,97629.93,9889
25.92,97627.13,9890
25.94,97624.9,9891
25.94,97622.41,9892
25.97,97624.08,9893
26,97620.92,9894
26.02,97620.38,9895
26.02,97627.38,9896
26.01,97625.02,9897
26,97624.09,9898
25.95,97623.17,9899
25.86,97625.69,9900
25.91,97629.38,9901
25.94,97630.56,9902
25.97,97634.66,9903
26,97633.66,9904
26,97632.66,9905
26,97630.72,9906
26.01,97631.42,9907
26.02,97632.62,9908
26.03,97630.05,9909
26.05,97630,9910
26.07,97627.98,9911
26.08,97628.39,9912
26.08,97627.92,9913
26.09,97627.3,9914
26.11,97627.16,9915
26.1,97631.1,9916
26.11,97626.61,9917
26.12,97628.75,9918
26.12,97628.97,9919
26.13,97628.3,9920
26.14,97630.66,9921
26.15,97632.38,9922
26.16,97634.73,9923
26.17,97636.88,9924
26.17,97636.81,9925
26.18,97635.16,9926
26.2,97638.66,9927
26.2,97639.53,9928
26.21,97638.75,9929
26.21,97634.11,9930
26.21,97633.38,9931
26.21,97633.91,9932
26.22,97638.23,9933
26.23,97640.87,9934
26.24,97642.95,9935
26.25,97645.42,9936
26.26,97645.13,9937
26.28,97642.37,9938
26.28,97640.99,9939
26.29,97642.94,9940
26.3,97643.14,9941
26.29,97644.23,9942
26.3,97645.79,9943
26.29,97646.87,9944
26.29,97645.75,9945
26.31,97634.38,9946
26.31,97637.14,9947
26.31,97643.05,9948
26.31,97645.38,9949
26.32,97642.3,9950
26.32,97646.86,9951
26.33,97647.13,9952
26.32,97650.63,9953
26.32,97650.95,9954
26.32,97651.33,9955
26.33,97650.41,9956
26.33,97649.17,9957
26.35,97644.09,9958
26.35,97642.68,9959
26.36,97647.05,9960
26.35,97651.65,9961
26.35,97650.88,9962
26.34,97651.98,9963
26.34,97651.66,9964
26.35,97652.44,9965
26.35,97650.98,9966
26.37,97654.98,9967
26.37,97655.74,9968
26.38,97657.59,9969
26.38,97658.13,9970
26.38,97655.81,9971
26.38,97657.95,9972
26.38,97660.45,9973
26.38,97663.75,9974
26.37,97660.48,9975
26.37,97658.95,9976
26.38,97658.37,9977
26.37,97657.35,9978
26.37,97648.92,9979
26.37,97654.59,9980
26.38,97659.2,9981
26.38,97658.63,9982
26.38,97661.89,9983
26.39,97658.66,9984
26.4,97662.8,9985
26.4,97658.38,9986
26.41,97658.29,9987
26.41,97659.48,9988
26.41,97661.52,9989
26.42,97661.23,9990
26.41,97664.81,9991
26.41,97665.77,9992
26.41,97666.39,9993
26.41,97664.78,9994
26.41,97662.01,9995
26.42,97667.13,9996
26.42,97665.11,9997
26.42,97666.11,9998
26.42,97669.17,9999
26.42,97672.59,10000
26.42,97669.57,10001
26.43,97668.66,10002
26.43,97665.11,10003
26.44,97668.34,10004
26.44,97669.17,10005
26.44,97667.05,10006
26.43,97666.92,10007
26.43,97668.75,10008
26.44,97669.13,10009
26.44,97669.38,10010
26.44,97668.52,10011
26.43,97671.67,10012
26.44,97672.97,10013
26.44,97674,10014
26.44,97673.55,10015
26.46,97673.45,10016
26.46,97671.45,10017
26.46,97672.16,10018
26.47,97672.78,10019
26.47,97670.63,10020
26.47,97671.67,10021
26.48,97674.73,10022
26.48,97672.45,10023
26.48,97670.8,10024
26.48,97672,10025
26.48,97672.83,10026
26.48,97668.91,10027
26.48,97668.08,10028
26.49,97667.94,10029
26.49,97666.04,10030
26.49,97666.7,10031
26.48,97668.08,10032
26.48,97666.13,10033
26.47,97663.12,10034
26.48,97662.82,10035
26.47,97664.1,10036
26.47,97666.01,10037
26.47,97663.69,10038
26.47,97665.27,10039
26.48,97665.47,10040
26.48,97666.5,10041
26.48,97666.53,10042
26.49,97665.8,10043
26.49,97666.32,10044
26.49,97665.38,10045
26.49,97664.63,10046
26.48,97663.55,10047
26.5,97661.47,10048
26.5,97665.76,10049
26.48,97664.51,10050
26.47,97663.61,10051
26.48,97661.33,10052
26.48,97664.55,10053
26.46,97665.6,10054
26.46,97667.53,10055
26.46,97668.15,10056
26.47,97669.65,10057
26.48,97666.78,10058
26.48,97671.13,10059
26.48,97665.38,10060
26.49,97663.97,10061
26.49,97665.99,10062
26.48,97668.68,10063
26.48,97671,10064
26.47,97659.39,10065
26.48,97665.97,10066
26.49,97666.48,10067
26.49,97668.36,10068
26.49,97659.76,10069
26.5,97669.4,10070
26.49,97674.47,10071
26.49,97668.03,10072
26.49,97665.3,10073
26.5,97668.78,10074
26.5,97670.8,10075
26.51,97671.86,10076
26.51,97669.72,10077
26.51,97671.83,10078
26.51,97663.72,10079
26.51,97666.5,10080
26.53,97671.98,10081
26.52,97672.2,10082
26.52,97662.92,10083
26.51,97666.63,10084
26.51,97668.81,10085
26.51,97675.72,10086
26.52,97668.68,10087
26.52,97674.63,10088
26.52,97670.88,10089
26.52,97675.59,10090
26.52,97672.81,10091
26.51,97674.73,10092
26.51,97675.75,10093
26.51,97677.09,10094
26.51,97681.34,10095
26.51,97683.88,10096
26.5,97685.03,10097
26.5,97687.01,10098
26.51,97686.89,10099
26.51,97685.23,10100
26.51,97681.09,10101
26.49,97688.13,10102
26.49,97691.34,10103
26.5,97682.34,10104
26.51,97690.06,10105
26.51,97691.52,10106
26.51,97690.62,10107
26.5,97690.31,10108
26.5,97683.47,10109
26.51,97696.48,10110
26.51,97697.39,10111
26.52,97698.3,10112
26.52,97700.16,10113
26.52,97701.31,10114
26.52,97700.7,10115
26.52,97698.92,10116
26.53,97696.8,10117
26.52,97698.26,10118
26.52,97698.42,10119
26.52,97696.44,10120
26.53,97698.8,10121
26.53,97698.67,10122
26.53,97698.63,10123
26.52,97697.84,10124
26.52,97697.77,10125
26.53,97699.66,10126
26.54,97699.83,10127
26.54,97698.45,10128
26.54,97697.96,10129
26.54,97698.58,10130
26.54,97697.05,10131
26.54,97693.73,10132
26.54,97694.81,10133
26.54,97692.5,10134
26.54,97690.92,10135
26.54,97693.33,10136
26.53,97697.21,10137
26.53,97695.81,10138
26.53,97694.19,10139
26.54,97691.51,10140
26.54,97691.96,10141
26.55,97694.16,10142
26.55,97688.86,10143
26.55,97692.53,10144
26.55,97695.13,10145
26.55,97694.34,10146
26.55,97693.94,10147
26.55,97696.58,10148
26.56,97690.38,10149
26.55,97697.86,10150
26.56,97701.27,10151
26.56,97694.19,10152
26.56,97694.19,10153
26.56,97698.16,10154
26.56,97701.13,10155
26.56,97701.8,10156
26.56,97702.63,10157
26.56,97703.3,10158
26.57,97705.07,10159
26.56,97704.33,10160
26.57,97699.57,10161
26.56,97700.52,10162
26.55,97700.72,10163
26.55,97699.69,10164
26.55,97699.77,10165
26.54,97698.91,10166
26.54,97697.09,10167
26.55,97698.28,10168
26.54,97698.91,10169
26.54,97699.98,10170
26.53,97700.85,10171
26.54,97696.64,10172
26.55,97698.62,10173
26.55,97694.64,10174
26.55,97691.2,10175
26.55,97689.52,10176
26.55,97689.92,10177
26.54,97696.22,10178
26.53,97695.52,10179
26.52,97695.65,10180
26.52,97696.08,10181
26.53,97695.56,10182
26.54,97696.01,10183
26.55,97693.98,10184
26.54,97693.66,10185
26.54,97696.47,10186
26.53,97693.23,10187
26.53,97694.36,10188
26.53,97696.8,10189
26.53,97696.97,10190
26.52,97699.66,10191
26.52,97700.91,10192
26.53,97699.81,10193
26.53,97699.86,10194
26.54,97696.72,10195
26.54,97697.92,10196
26.54,97700.28,10197
26.52,97700.23,10198
26.52,97695.52,10199
26.52,97699.74,10200
26.53,97700.11,10201
26.53,97698.67,10202
26.53,97697.67,10203
26.54,97699.32,10204
26.54,97699.83,10205
26.54,97699.61,10206
26.54,97698.86,10207
26.55,97698.13,10208
26.55,97698.78,10209
26.55,97700.27,10210
26.55,97700.14,10211
26.55,97700.31,10212
26.55,97700.52,10213
26.55,97699.89,10214
26.56,97698.34,10215
26.56,97693.69,10216
26.56,97698.37,10217
26.56,97691.86,10218
26.54,97697.92,10219
26.52,97699.41,10220
26.52,97701.08,10221
26.53,97699.36,10222
26.54,97703.83,10223
26.54,97699.91,10224
26.55,97700.48,10225
26.55,97704.36,10226
26.55,97702.26,10227
26.55,97702.59,10228
26.55,97701.96,10229
26.56,97702.09,10230
26.56,97703.91,10231
26.56,97703.96,10232
26.56,97704.62,10233
26.56,97704.45,10234
26.56,97703.78,10235
26.55,97704.52,10236
26.56,97705.27,10237
26.56,97703.13,10238
26.56,97704,10239
26.56,97700.97,10240
26.55,97701.13,10241
26.54,97699.91,10242
26.54,97703.33,10243
26.54,97700.06,10244
26.55,97701.34,10245
26.55,97696.25,10246
26.56,97699.16,10247
26.56,97701.3,10248
26.55,97700.39,10249
26.55,97701.59,10250
26.54,97701.56,10251
26.55,97700.68,10252
26.56,97701.47,10253
26.56,97702.3,10254
26.56,97701.59,10255
26.55,97703,10256
26.55,97701.17,10257
26.55,97701.8,10258
26.55,97704.73,10259
26.55,97704.81,10260
26.55,97704.28,10261
26.56,97703.41,10262
26.55,97702.22,10263
26.56,97700.77,10264
26.56,97698.04,10265
26.56,97700.27,10266
26.55,97700.68,10267
26.55,97700.14,10268
26.54,97700.11,10269
26.53,97701.23,10270
26.55,97703.41,10271
26.55,97701.13,10272
26.55,97699.81,10273
26.56,97701.59,10274
26.55,97701.88,10275
26.56,97698.67,10276
26.56,97698.67,10277
26.55,97698.56,10278
26.53,97699.57,10279
26.53,97700.9,10280
26.54,97697.66,10281
26.55,97701.13,10282
26.55,97698.89,10283
26.55,97701.17,10284
26.55,97700.6,10285
26.54,97698.83,10286
26.52,97699.25,10287
26.53,97699.95,10288
26.54,97699.78,10289
26.54,97701.56,10290
26.55,97701.59,10291
26.54,97699.57,10292
26.54,97698.98,10293
26.54,97694.4,10294
26.52,97700.04,10295
26.51,97701.73,10296
26.52,97700.48,10297
26.53,97704.28,10298
26.53,97705.31,10299
26.54,97706.44,10300
26.54,97705.44,10301
26.54,97705.69,10302
26.55,97706.77,10303
26.55,97703.95,10304
26.54,97707.52,10305
26.55,97710.7,10306
26.55,97710.4,10307
26.55,97707.63,10308
26.55,97712.3,10309
26.56,97713.52,10310
26.56,97714.53,10311
26.56,97712.55,10312
26.56,97712.22,10313
26.55,97709.65,10314
26.56,97710.08,10315
26.56,97712.34,10316
26.55,97709.94,10317
26.55,97713.75,10318
26.54,97712.64,10319
26.54,97716.48,10320
26.54,97713.92,10321
26.54,97719.02,10322
26.54,97718.97,10323
26.54,97719.84,10324
26.54,97719.8,10325
26.54,97717.39,10326
26.53,97719.67,10327
26.53,97718.35,10328
26.53,97710.41,10329
26.54,97717.33,10330
26.54,97717.52,10331
26.53,97713.14,10332
26.52,97715.55,10333
26.52,97713.56,10334
26.52,97712.56,10335
26.52,97713.64,10336
26.53,97711.03,10337
26.53,97711.73,10338
26.54,97710.2,10339
26.54,97707.43,10340
26.53,97707.42,10341
26.53,97709,10342
26.54,97708.95,10343
26.55,97709.53,10344
26.55,97710.86,10345
26.55,97710.08,10346
26.55,97711.35,10347
26.55,97712.35,10348
26.54,97710.7,10349
26.53,97711.98,10350
26.54,97712.92,10351
26.55,97713.75,10352
26.55,97713.62,10353
26.55,97713.8,10354
26.55,97715.94,10355
26.54,97715.13,10356
26.54,97716.28,10357
26.55,97718.14,10358
26.55,97720.03,10359
26.56,97722.11,10360
26.56,97724.14,10361
26.56,97724.51,10362
26.56,97723.19,10363
26.57,97725.71,10364
26.56,97729.09,10365
26.56,97727.07,10366
26.56,97726.74,10367
26.55,97727.52,10368
26.56,97726.95,10369
26.56,97727.45,10370
26.56,97725.51,10371
26.56,97725.67,10372
26.57,97722.95,10373
26.57,97724.27,10374
26.56,97723.64,10375
26.57,97723.06,10376
26.57,97723.11,10377
26.57,97723.94,10378
26.56,97721.87,10379
26.57,97721.9,10380
26.56,97721.7,10381
26.57,97723.31,10382
26.57,97723.8,10383
26.57,97724.93,10384
26.57,97726.49,10385
26.57,97727.25,10386
26.57,97728.27,10387
26.57,97730.8,10388
26.58,97733.48,10389
26.56,97734.6,10390
26.56,97735.17,10391
26.56,97737,10392
26.57,97736.8,10393
26.56,97739.9,10394
26.56,97740.89,10395
26.56,97743.33,10396
26.55,97744.4,10397
26.55,97748.04,10398
26.57,97748.21,10399
26.57,97748.46,10400
26.56,97748.34,10401
26.56,97750.28,10402
26.56,97752.97,10403
26.57,97751.69,10404
26.56,97751.94,10405
26.56,97751.11,10406
26.56,97751.48,10407
26.56,97753.92,10408
26.55,97753.88,10409
26.54,97757.98,10410
26.55,97758.55,10411
26.55,97756.94,10412
26.55,97758.42,10413
26.55,97761.27,10414
26.55,97758.26,10415
26.54,97757.48,10416
26.55,97758.51,10417
26.55,97759.34,10418
26.54,97759.47,10419
26.54,97758.8,10420
26.54,97758.97,10421
26.55,97760.58,10422
26.56,97760.83,10423
26.55,97758.96,10424
26.56,97757.72,10425
26.56,97756.7,10426
26.55,97753.66,10427
26.54,97753.52,10428
26.52,97753.02,10429
26.52,97755.46,10430
26.52,97752.35,10431
26.53,97751.31,10432
26.53,97753.84,10433
26.54,97755.11,10434
26.55,97751.89,10435
26.55,97754.41,10436
26.54,97756.53,10437
26.52,97756.79,10438
26.53,97758.19,10439
26.53,97755.95,10440
26.54,97759.38,10441
26.54,97757.81,10442
26.52,97757.98,10443
26.51,97760.43,10444
26.51,97761.2,10445
26.52,97763.53,10446
26.53,97761.99,10447
26.52,97759.76,10448
26.52,97762.78,10449
26.51,97762.53,10450
26.5,97764.56,10451
26.49,97765.39,10452
26.49,97765.97,10453
26.5,97765.56,10454
26.51,97760.59,10455
26.52,97764.89,10456
26.53,97764.47,10457
26.53,97762.56,10458
26.53,97763.39,10459
26.52,97762.13,10460
26.53,97761.04,10461
26.53,97758.05,10462
26.53,97757.36,10463
26.53,97757.59,10464
26.53,97755.74,10465
26.53,97757.81,10466
26.53,97758.48,10467
26.53,97758.48,10468
26.54,97758.19,10469
26.54,97760.74,10470
26.55,97760,10471
26.54,97760.46,10472
26.54,97759.63,10473
26.54,97760.46,10474
26.54,97758.8,10475
26.55,97760.83,10476
26.55,97759.67,10477
26.55,97760.2,10478
26.55,97760.73,10479
26.55,97762.23,10480
26.56,97760.49,10481
26.56,97759,10482
26.56,97758.84,10483
26.55,97758.59,10484
26.55,97758.19,10485
26.54,97759.42,10486
26.55,97758.19,10487
26.55,97759.51,10488
26.55,97759.28,10489
26.56,97758.39,10490
26.56,97756.56,10491
26.56,97757.22,10492
26.54,97758.56,10493
26.53,97761.23,10494
26.54,97762.82,10495
26.54,97762.98,10496
26.54,97764.22,10497
26.55,97764.21,10498
26.54,97764.59,10499
26.54,97767.58,10500
26.54,97768.9,10501
26.55,97772.24,10502
26.55,97774.48,10503
26.56,97774.06,10504
26.56,97777.05,10505
26.56,97778.75,10506
26.57,97781.3,10507
26.57,97781.3,10508
26.56,97780.4,10509
26.56,97784.54,10510
26.56,97784.48,10511
26.56,97786.51,10512
26.56,97788.22,10513
26.57,97789.91,10514
26.57,97789.99,10515
26.57,97790.45,10516
26.57,97790.78,10517
26.57,97791.73,10518
26.55,97794.49,10519
26.54,97794.21,10520
26.54,97795.05,10521
26.55,97798,10522
26.56,97796.23,10523
26.57,97799.5,10524
26.56,97798.8,10525
26.55,97797.34,10526
26.54,97798.34,10527
26.54,97800.09,10528
26.55,97800.2,10529
26.55,97802.2,10530
26.55,97802.23,10531
26.55,97804.39,10532
26.55,97803.14,10533
26.57,97804.96,10534
26.56,97806.41,10535
26.56,97804.27,10536
26.56,97807.69,10537
26.55,97808.36,10538
26.53,97809.55,10539
26.54,97807.52,10540
26.54,97810.42,10541
26.55,97810.01,10542
26.54,97811.46,10543
26.53,97812.95,10544
26.51,97812.61,10545
26.52,97813.45,10546
26.51,97814.53,10547
26.52,97812.3,10548
26.53,97811.5,10549
26.54,97811.8,10550
26.54,97812.61,10551
26.52,97814.16,10552
26.5,97813.42,10553
26.51,97814.73,10554
26.52,97817.3,10555
26.52,97817.67,10556
26.53,97818.41,10557
26.52,97820.64,10558
26.52,97816.92,10559
26.52,97817.09,10560
26.51,97818.2,10561
26.53,97819.56,10562
26.53,97821.47,10563
26.53,97822.67,10564
26.54,97823.87,10565
26.54,97823.25,10566
26.55,97822.38,10567
26.55,97822.46,10568
26.55,97822,10569
26.55,97824.07,10570
26.55,97823.53,10571
26.54,97824.38,10572
26.54,97820.59,10573
26.54,97822.17,10574
26.55,97819.89,10575
26.55,97820.31,10576
26.55,97820.77,10577
26.54,97817.95,10578
26.54,97819.11,10579
26.54,97818.98,10580
26.54,97817.88,10581
26.54,97818.53,10582
26.55,97820.19,10583
26.55,97818.91,10584
26.55,97818.41,10585
26.55,97822.13,10586
26.56,97827.02,10587
26.56,97828.2,10588
26.56,97830.36,10589
26.56,97830.2,10590
26.56,97830.91,10591
26.56,97831.23,10592
26.57,97832.81,10593
26.57,97834.55,10594
26.58,97835.17,10595
26.58,97836.2,10596
26.59,97837.56,10597
26.59,97837.09,10598
26.6,97839.85,10599
26.59,97840.99,10600
26.57,97841.33,10601
26.58,97840.24,10602
26.58,97843.44,10603
26.58,97841.63,10604
26.59,97845.38,10605
26.59,97846.29,10606
26.6,97845.34,10607
26.6,97844.19,10608
26.59,97844.8,10609
26.59,97847.32,10610
26.58,97848.73,10611
26.59,97847.98,10612
26.59,97846.53,10613
26.59,97846.63,10614
26.6,97848.95,10615
26.6,97851.52,10616
26.61,97847.63,10617
26.61,97848.39,10618
26.61,97849.05,10619
26.62,97847.64,10620
26.62,97844.5,10621
26.61,97845.38,10622
26.59,97847.24,10623
26.59,97848.14,10624
26.59,97848.31,10625
26.59,97848.44,10626
26.58,97847.41,10627
26.58,97848.16,10628
26.57,97848.77,10629
26.57,97847.58,10630
26.57,97850.14,10631
26.57,97849.27,10632
26.59,97850.14,10633
26.59,97850.42,10634
26.6,97850.97,10635
26.6,97851.18,10636
26.61,97852.75,10637
26.6,97851.55,10638
26.61,97853.06,10639
26.61,97852.23,10640
26.61,97852.89,10641
26.62,97852.61,10642
26.62,97850.63,10643
26.62,97851.45,10644
26.62,97848.14,10645
26.62,97848.06,10646
26.62,97847.94,10647
26.62,97845.45,10648
26.63,97842.07,10649
26.63,97844.05,10650
26.64,97845.16,10651
26.64,97846.16,10652
26.64,97843.84,10653
26.64,97845.88,10654
26.64,97847.81,10655
26.64,97850.96,10656
26.64,97849.89,10657
26.65,97851.45,10658
26.64,97851.88,10659
26.65,97856.38,10660
26.65,97854.93,10661
26.65,97856.75,10662
26.65,97858.61,10663
26.65,97859.89,10664
26.64,97859.45,10665
26.64,97861.64,10666
26.65,97860.85,10667
26.65,97862.17,10668
26.64,97862.13,10669
26.65,97862.17,10670
26.65,97864.07,10671
26.66,97866.28,10672
26.66,97868.34,10673
26.66,97865.87,10674
26.66,97867.34,10675
26.66,97866.31,10676
26.65,97865.77,10677
26.66,97864.66,10678
26.66,97862.84,10679
26.66,97862.59,10680
26.66,97861.66,10681
26.65,97859.89,10682
26.65,97859.44,10683
26.65,97855.88,10684
26.65,97857.08,10685
26.65,97857.3,10686
26.66,97857.38,10687
26.66,97855.44,10688
26.66,97855.47,10689
26.66,97855.59,10690
26.66,97855.97,10691
26.66,97854.61,10692
26.66,97852.33,10693
26.66,97850.02,10694
26.67,97849.56,10695
26.67,97847.78,10696
26.67,97850.8,10697
26.67,97848.81,10698
26.67,97848.98,10699
26.67,97846.95,10700
26.67,97848.85,10701
26.67,97850.93,10702
26.67,97851.14,10703
26.67,97852.58,10704
26.67,97851.8,10705
26.67,97854.65,10706
26.68,97857.83,10707
26.68,97860.14,10708
26.67,97861.59,10709
26.67,97863,10710
26.67,97865.9,10711
26.67,97865.9,10712
26.68,97867.88,10713
26.69,97870.59,10714
26.69,97871.42,10715
26.69,97873.91,10716
26.68,97873.69,10717
26.69,97878.09,10718
26.69,97883.57,10719
26.69,97884.77,10720
26.69,97886.76,10721
26.7,97888.27,10722
26.7,97889.81,10723
26.69,97891.39,10724
26.7,97892.75,10725
26.69,97892.83,10726
26.68,97893.67,10727
26.68,97892.63,10728
26.68,97891.89,10729
26.69,97889.64,10730
26.69,97888.97,10731
26.69,97888.08,10732
26.69,97888.91,10733
26.69,97889.36,10734
26.69,97889.67,10735
26.69,97886.82,10736
26.68,97888.57,10737
26.68,97887.21,10738
26.69,97886.82,10739
26.69,97884,10740
26.69,97883.61,10741
26.69,97882.28,10742
26.7,97882.48,10743
26.7,97881.66,10744
26.69,97879.43,10745
26.69,97879.63,10746
26.69,97878.14,10747
26.69,97879.47,10748
26.69,97878.14,10749
26.69,97876.1,10750
26.69,97876.56,10751
26.68,97878.77,10752
26.68,97881.3,10753
26.69,97880.73,10754
26.69,97880.95,10755
26.69,97883.12,10756
26.69,97884.44,10757
26.69,97885.88,10758
26.69,97887.15,10759
26.68,97887.75,10760
26.68,97890.36,10761
26.68,97889.98,10762
26.67,97894.33,10763
26.67,97893.42,10764
26.66,97895.69,10765
26.67,97897.06,10766
26.66,97900.16,10767
26.66,97899.83,10768
26.66,97903.89,10769
26.66,97905.29,10770
26.67,97907.37,10771
26.68,97907.64,10772
26.68,97910.21,10773
26.69,97912.31,10774
26.68,97913.84,10775
26.68,97912.03,10776
26.68,97912.11,10777
26.68,97913.1,10778
26.65,97913.1,10779
26.66,97912.61,10780
26.65,97909.25,10781
26.65,97909.95,10782
26.66,97906.33,10783
26.66,97903.92,10784
26.67,97903.02,10785
26.66,97897.68,10786
26.66,97897.1,10787
26.66,97888.99,10788
26.65,97887.03,10789
26.63,97883.98,10790
26.63,97881.66,10791
26.62,97879.7,10792
26.63,97876.89,10793
26.63,97873.84,10794
26.64,97870.48,10795
26.64,97867.42,10796
